match_id,game_version,tft_set,placement,level,last_round,gold_left,total_damage_to_players,augments,traits,units,companion
NA1_5448851197,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,8,8,26,2,42,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Piltover"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_SylasTrait"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Vi"", ""tier"": 2, ""items"": [""TFT_Item_Bloodthirster""]}, {""character_id"": ""TFT16_Seraphine"", ""tier"": 1, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_StatikkShiv"", ""TFT_Item_Morellonomicon""]}, {""character_id"": ""TFT16_Diana"", ""tier"": 2, ""items"": [""TFT_Item_Artifact_Mittens"", ""TFT4_Item_OrnnDeathsDefiance"", ""TFT_Item_TitansResolve""]}, {""character_id"": ""TFT16_Diana"", ""tier"": 2, ""items"": [""TFT4_Item_OrnnDeathsDefiance"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_GuardianAngel""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": [""TFT_Item_Redemption"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_Artifact_LightshieldCrest""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Lucian"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Sylas"", ""tier"": 1, ""items"": []}]",5d0c5858-b421-4381-b5fc-0fe1c8a92231
NA1_5448851197,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,5,8,28,1,78,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Emperor"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Magus"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Piltover"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Shurima"", ""tier_current"": 2, ""num_units"": 3}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_XerathUnique"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Neeko"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Vi"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Taric"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Seraphine"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Diana"", ""tier"": 1, ""items"": [""TFT_Item_TitansResolve"", ""TFT_Item_Bloodthirster"", ""TFT_Item_IonicSpark""]}, {""character_id"": ""TFT16_Nasus"", ""tier"": 2, ""items"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_Redemption"", ""TFT_Item_WarmogsArmor""]}, {""character_id"": ""TFT16_Azir"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_RapidFireCannon""]}, {""character_id"": ""TFT16_Xerath"", ""tier"": 1, ""items"": [""TFT_Item_ArchangelsStaff"", ""TFT_Item_BlueBuff"", ""TFT_Item_StatikkShiv""]}]",15ccd7b0-8312-4652-85e3-c8c4c846935d
NA1_5448851197,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,7,9,28,2,58,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Emperor"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Magus"", ""tier_current"": 2, ""num_units"": 4}, {""name"": ""TFT16_Piltover"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Void"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Zaun"", ""tier_current"": 1, ""num_units"": 3}]","[{""character_id"": ""TFT16_Neeko"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Vi"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_ChoGath"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ekko"", ""tier"": 3, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_TitansResolve""]}, {""character_id"": ""TFT16_Malzahar"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Seraphine"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Singed"", ""tier"": 2, ""items"": [""TFT_Item_Bloodthirster"", ""TFT_Item_IonicSpark"", ""TFT_Item_Morellonomicon""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 1, ""items"": [""TFT_Item_FrozenHeart"", ""TFT_Item_WarmogsArmor""]}, {""character_id"": ""TFT16_Azir"", ""tier"": 1, ""items"": []}]",5897ad9f-4665-4372-8f3e-6c878adb8918
NA1_5448851197,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,3,8,33,0,119,[],"[{""name"": ""TFT16_DarkinWeapon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Ionia"", ""tier_current"": 1, ""num_units"": 4}, {""name"": ""TFT16_Slayer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Warden"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Yasuo"", ""tier"": 3, ""items"": [""TFT16_TheDarkinScythe"", ""TFT_Item_InfinityEdge"", ""TFT_Item_Quicksilver""]}, {""character_id"": ""TFT16_XinZhao"", ""tier"": 3, ""items"": [""TFT_Item_Redemption"", ""TFT_Item_Redemption"", ""TFT_Item_RedBuff""]}, {""character_id"": ""TFT16_Ambessa"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Lux"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Braum"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Yone"", ""tier"": 2, ""items"": [""TFT_Item_Quicksilver"", ""TFT_Item_TitansResolve"", ""TFT_Item_MadredsBloodrazor""]}, {""character_id"": ""TFT16_Yone"", ""tier"": 2, ""items"": [""TFT_Item_InfinityEdge""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 1, ""items"": []}]",7f83415c-7cf2-4e37-a09d-3ca1a349fea4
NA1_5448851197,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,6,8,28,4,67,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Ionia"", ""tier_current"": 2, ""num_units"": 5}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Shen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Jhin"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Taric"", ""tier"": 1, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_SteraksGage"", ""TFT_Item_RunaansHurricane""]}, {""character_id"": ""TFT16_Wukong"", ""tier"": 2, ""items"": [""TFT_Item_RedBuff"", ""TFT_Item_FrozenHeart"", ""TFT_Item_GargoyleStoneplate""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 2, ""items"": [""TFT_Item_RunaansHurricane"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_InfinityEdge""]}, {""character_id"": ""TFT16_Kindred"", ""tier"": 1, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_GuardianAngel"", ""TFT_Item_Deathblade""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 1, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_SpectralGauntlet"", ""TFT_Item_Crownguard""]}, {""character_id"": ""TFT16_Sett"", ""tier"": 1, ""items"": [""TFT_Item_ArchangelsStaff"", ""TFT_Item_MadredsBloodrazor""]}]",6ba7ed5e-1faa-47fc-840b-0ccbba3bb09c
NA1_5448851197,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,1,9,38,2,188,[],"[{""name"": ""TFT16_Blacksmith"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Gunslinger"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_HexMech"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Piltover"", ""tier_current"": 2, ""num_units"": 4}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Warden"", ""tier_current"": 2, ""num_units"": 3}]","[{""character_id"": ""TFT16_Caitlyn"", ""tier"": 3, ""items"": []}, {""character_id"": ""TFT16_Orianna"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Loris"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Braum"", ""tier"": 2, ""items"": [""TFT_Item_NegatronCloak""]}, {""character_id"": ""TFT16_Ornn"", ""tier"": 2, ""items"": [""TFT_Item_AdaptiveHelm"", ""TFT_Item_FrozenHeart"", ""TFT_Item_BrambleVest""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 2, ""items"": [""TFT_Item_Artifact_BlightingJewel"", ""TFT_Item_StatikkShiv""]}, {""character_id"": ""TFT16_Lucian"", ""tier"": 2, ""items"": [""TFT_Item_HextechGunblade"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_LastWhisper""]}, {""character_id"": ""TFT16_THex"", ""tier"": 2, ""items"": [""TFT4_Item_OrnnTheCollector"", ""TFT_Item_InfinityEdge"", ""TFT_Item_PowerGauntlet""]}, {""character_id"": ""TFT16_THex"", ""tier"": 2, ""items"": [""TFT_Item_RapidFireCannon"", ""TFT_Item_LastWhisper"", ""TFT_Item_Deathblade""]}]",4de10c0b-a837-46a8-8091-8b88f5d1462e
NA1_5448821959,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,2,8,34,0,136,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Ionia"", ""tier_current"": 3, ""num_units"": 7}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Slayer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Warden"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Shen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Yasuo"", ""tier"": 3, ""items"": [""TFT_Item_SteraksGage"", ""TFT_Item_Quicksilver"", ""TFT16_Item_RapidfireEmblemItem""]}, {""character_id"": ""TFT16_XinZhao"", ""tier"": 3, ""items"": [""TFT_Item_RedBuff"", ""TFT_Item_SpectralGauntlet"", ""TFT_Item_FrozenHeart""]}, {""character_id"": ""TFT16_Wukong"", ""tier"": 2, ""items"": [""TFT_Item_SteraksGage""]}, {""character_id"": ""TFT16_Braum"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Yone"", ""tier"": 2, ""items"": [""TFT_Item_Quicksilver"", ""TFT_Item_TitansResolve"", ""TFT_Item_UnstableConcoction""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Sett"", ""tier"": 1, ""items"": []}]",7f83415c-7cf2-4e37-a09d-3ca1a349fea4
NA1_5448821959,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,5,9,28,2,74,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 2, ""num_units"": 4}, {""name"": ""TFT16_Emperor"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Magus"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Piltover"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Shurima"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_SylasTrait"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Neeko"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Vi"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Sejuani"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Seraphine"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Renekton"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": [""TFT_Item_Redemption"", ""TFT_Item_DragonsClaw""]}, {""character_id"": ""TFT16_Azir"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 1, ""items"": [""TFT_Item_GiantsBelt"", ""TFT_Item_TacticiansScepter""]}, {""character_id"": ""TFT16_Brock"", ""tier"": 1, ""items"": [""TFT_Item_LastWhisper"", ""TFT_Item_SteraksGage"", ""TFT_Item_Bloodthirster""]}, {""character_id"": ""TFT16_Sylas"", ""tier"": 1, ""items"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_HextechGunblade"", ""TFT_Item_RapidFireCannon""]}]",882e41a0-dd32-48cb-8ee6-ae13fbdb1481
NA1_5448821959,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,3,9,33,2,121,[],"[{""name"": ""TFT16_Ionia"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Draven"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ambessa"", ""tier"": 2, ""items"": [""TFT_Item_UnstableConcoction"", ""TFT_Item_SteraksGage"", ""TFT_Item_TitansResolve""]}, {""character_id"": ""TFT16_Taric"", ""tier"": 2, ""items"": [""TFT_Item_Crownguard"", ""TFT_Item_GargoyleStoneplate""]}, {""character_id"": ""TFT16_Wukong"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Skarner"", ""tier"": 2, ""items"": [""TFT_Item_BrambleVest"", ""TFT_Item_RedBuff"", ""TFT_Item_FrozenHeart""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_LastWhisper"", ""TFT_Item_UnstableConcoction""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Sett"", ""tier"": 1, ""items"": []}, {""character_id"": ""tft16_atakhan"", ""tier"": 1, ""items"": []}]",4de10c0b-a837-46a8-8091-8b88f5d1462e
NA1_5448821959,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,6,7,28,0,67,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_DarkinWeapon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Ionia"", ""tier_current"": 3, ""num_units"": 7}, {""name"": ""TFT16_Warden"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ZaahenTrait"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Shen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Yasuo"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Loris"", ""tier"": 1, ""items"": [""TFT16_Item_IoniaEmblemItem""]}, {""character_id"": ""TFT16_Kennen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Wukong"", ""tier"": 1, ""items"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_FrozenHeart""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 1, ""items"": [""TFT_Item_InfinityEdge"", ""TFT_Item_RecurveBow""]}, {""character_id"": ""TFT16_Zaahen"", ""tier"": 2, ""items"": [""TFT_Item_TitansResolve"", ""TFT_Item_InfinityEdge"", ""TFT_Item_Bloodthirster""]}]",28bb573b-9a56-44ee-9996-8cb24ce2179c
NA1_5448821959,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,8,6,23,1,38,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Freljord"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Slayer"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Briar"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ashe"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Tryndamere"", ""tier"": 2, ""items"": [""TFT_Item_Quicksilver"", ""TFT_Item_GuinsoosRageblade""]}, {""character_id"": ""TFT16_Draven"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_LastWhisper"", ""TFT_Item_RunaansHurricane""]}, {""character_id"": ""TFT16_Sejuani"", ""tier"": 2, ""items"": [""TFT_Item_RedBuff"", ""TFT_Item_Artifact_TheIndomitable""]}, {""character_id"": ""TFT16_Darius"", ""tier"": 2, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_InfinityEdge"", ""TFT_Item_Bloodthirster""]}, {""character_id"": ""tft16_atakhan"", ""tier"": 1, ""items"": []}]",a0e9be28-3406-41d4-adac-26af1b15e5be
NA1_5448821959,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,4,8,30,0,82,[],"[{""name"": ""TFT16_Emperor"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Magus"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Shurima"", ""tier_current"": 2, ""num_units"": 3}, {""name"": ""TFT16_Vanquisher"", ""tier_current"": 2, ""num_units"": 3}]","[{""character_id"": ""TFT16_Ambessa"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Skarner"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade""]}, {""character_id"": ""TFT16_Renekton"", ""tier"": 2, ""items"": [""TFT_Item_InfinityEdge"", ""TFT_Item_SteraksGage"", ""TFT_Item_UnstableConcoction""]}, {""character_id"": ""TFT16_Nasus"", ""tier"": 2, ""items"": [""TFT_Item_Redemption"", ""TFT_Item_SpectralGauntlet"", ""TFT_Item_GargoyleStoneplate""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Azir"", ""tier"": 1, ""items"": [""TFT_Item_NeedlesslyLargeRod""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Mel"", ""tier"": 1, ""items"": [""TFT16_Item_VanquisherEmblemItem"", ""TFT_Item_SpearOfShojin"", ""TFT_Item_SpearOfShojin""]}, {""character_id"": ""tft16_atakhan"", ""tier"": 1, ""items"": []}]",51308483-ce6c-49e7-9727-aa300827016f
NA1_5448821959,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,7,9,27,0,75,[],"[{""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Vanquisher"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Briar"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Draven"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Leona"", ""tier"": 2, ""items"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_AdaptiveHelm"", ""TFT_Item_GiantsBelt""]}, {""character_id"": ""TFT16_Ambessa"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Taric"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Kindred"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_LastWhisper""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 2, ""items"": [""TFT_Item_Bloodthirster"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_Morellonomicon""]}, {""character_id"": ""TFT16_Lucian"", ""tier"": 1, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_PowerGauntlet"", ""TFT_Item_LastWhisper""]}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 1, ""items"": []}]",78724a4c-9f09-4f60-beff-29418d00dc0d
NA1_5448821959,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,1,9,34,1,161,[],"[{""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Vanquisher"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Draven"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ambessa"", ""tier"": 2, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_Deathblade"", ""TFT_Item_RapidFireCannon""]}, {""character_id"": ""TFT16_Taric"", ""tier"": 2, ""items"": [""TFT_Item_Redemption"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_Artifact_TheIndomitable""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Kindred"", ""tier"": 2, ""items"": [""TFT_Item_InfinityEdge"", ""TFT_Item_RunaansHurricane"", ""TFT_Item_GuinsoosRageblade""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 2, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_Morellonomicon"", ""TFT_Item_RedBuff""]}, {""character_id"": ""TFT16_Lucian"", ""tier"": 2, ""items"": [""TFT_Item_LastWhisper""]}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 2, ""items"": [""TFT_Item_Bloodthirster"", ""TFT_Item_WarmogsArmor""]}, {""character_id"": ""TFT16_Volibear"", ""tier"": 2, ""items"": []}]",c2a3623e-6683-4520-a053-b4189d1f7096
NA1_5448792265,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,5,9,30,0,83,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Emperor"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Ionia"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 2, ""num_units"": 3}, {""name"": ""TFT16_Shurima"", ""tier_current"": 2, ""num_units"": 3}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_XerathUnique"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Taric"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Wukong"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Nasus"", ""tier"": 2, ""items"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_RedBuff"", ""TFT_Item_WarmogsArmor""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_RunaansHurricane"", ""TFT_Item_Deathblade""]}, {""character_id"": ""TFT16_Kindred"", ""tier"": 1, ""items"": [""TFT_Item_GuinsoosRageblade""]}, {""character_id"": ""TFT16_Azir"", ""tier"": 1, ""items"": [""TFT16_Item_RapidfireEmblemItem"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_ArchangelsStaff""]}, {""character_id"": ""TFT16_Sett"", ""tier"": 1, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_RedBuff"", ""TFT_Item_UnstableConcoction""]}, {""character_id"": ""TFT16_Volibear"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Xerath"", ""tier"": 1, ""items"": []}]",2f5ab920-e2dd-4f92-8f24-db1c2361f9b5
